INDEX CODE,INDEX NAMES IN TURKISH,INDICES,INDEX CURRENCY TYPE,INDEX CURRENCY RATE,BEFORE ADJUSTMENT/AFTER ADJUSTMENT/AFTER NEW DAY,EQUITY CURRENCY TYPE,EQUITY CURRENCY RATE,EQUITY CODE, EQUITY NAME,TOTAL NUMBER OF SHARES,CLOSE/ VWAP,FREE FLOAT RATIO,WEIGHTING FACTOR,WEIGHT (%)
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARCLK.E,ARCELIK,675728205.0,CLOSE(KAPANIS),0.15,1.0,0.4509
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARDYZ.E,ARD BILISIM TEKNOLOJILERI,170000000.0,CLOSE(KAPANIS),0.75,1.0,0.1786
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASELS.E,ASELSAN,4560000000.0,CLOSE(KAPANIS),0.26,1.0,3.416
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASTOR.E,ASTOR ENERJI,998000000.0,CLOSE(KAPANIS),0.28,1.0,1.2116
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,BERA.E,BERA HOLDING,683200000.0,CLOSE(KAPANIS),0.64,1.0,0.2615
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,BIMAS.E,BIM MAGAZALAR,607200000.0,CLOSE(KAPANIS),0.6,1.0,6.6759
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,BRSAN.E,BORUSAN BORU SANAYI,141771582.28,CLOSE(KAPANIS),0.2,1.0,0.4075
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,BRYAT.E,BORUSAN YAT. PAZ.,28125000.0,CLOSE(KAPANIS),0.13,1.0,0.2424
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,BSOKE.E,BATISOKE CIMENTO,1600000000.0,CLOSE(KAPANIS),0.25,1.0,0.1595
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,BTCIM.E,BATI CIMENTO,5580000000.0,CLOSE(KAPANIS),0.42,1.0,0.3632
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,CANTE.E,CAN2 TERMIK,7000000000.0,CLOSE(KAPANIS),0.51,1.0,0.2032
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,CCOLA.E,COCA COLA ICECEK,2798078602.0,CLOSE(KAPANIS),0.25,1.0,1.4821
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,CIMSA.E,CIMSA,945591094.0,CLOSE(KAPANIS),0.45,1.0,0.764
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,CLEBI.E,CELEBI,24300000.0,CLOSE(KAPANIS),0.12,1.0,0.1971
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,CVKMD.E,CVK MADEN,42000000.0,CLOSE(KAPANIS),0.26,1.0,0.1275
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,CWENE.E,CW ENERJI,1000000000.0,CLOSE(KAPANIS),0.29,1.0,0.2099
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DOAS.E,DOGUS OTOMOTIV,220000000.0,CLOSE(KAPANIS),0.39,1.0,0.5909
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DOHOL.E,DOGAN HOLDING,2616996091.0,CLOSE(KAPANIS),0.36,1.0,0.4744
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ECILC.E,ECZACIBASI ILAC,685260000.0,CLOSE(KAPANIS),0.19,1.0,0.2113
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EGEEN.E,EGE ENDUSTRI,3150000.0,CLOSE(KAPANIS),0.34,1.0,0.3571
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EKGYO.E,EMLAK KONUT GMYO,3800000000.0,CLOSE(KAPANIS),0.51,1.0,1.0092
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ENERY.E,ENERYA ENERJI,145000000.0,CLOSE(KAPANIS),0.27,1.0,0.3248
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ENJSA.E,ENERJISA ENERJI,1181068967.12,CLOSE(KAPANIS),0.2,1.0,0.5266
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ENKAI.E,ENKA INSAAT,6000000000.0,CLOSE(KAPANIS),0.12,1.0,1.2713
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EREGL.E,EREGLI DEMIR CELIK,7000000000.0,CLOSE(KAPANIS),0.48,1.0,2.6706
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EUPWR.E,EUROPOWER ENERJI,660000000.0,CLOSE(KAPANIS),0.27,1.0,0.2036
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FENER.E,FENERBAHCE FUTBOL,250000000.0,CLOSE(KAPANIS),0.34,1.0,0.1431
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FROTO.E,FORD OTOSAN,350910000.0,CLOSE(KAPANIS),0.18,1.0,2.0585
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GARAN.E,GARANTI BANKASI,4200000000.0,CLOSE(KAPANIS),0.14,1.0,2.8471
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GESAN.E,GIRISIM ELEKTRIK SANAYI,460000000.0,CLOSE(KAPANIS),0.28,1.0,0.2123
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GOLTS.E,GOLTAS CIMENTO,18000000.0,CLOSE(KAPANIS),0.68,1.0,0.1834
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GUBRF.E,GUBRE FABRIK.,334000000.0,CLOSE(KAPANIS),0.22,1.0,0.7216
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HALKB.E,T. HALK BANKASI,7184778041.963,CLOSE(KAPANIS),0.09,1.0,0.4274
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HEKTS.E,HEKTAS,8430000000.0,CLOSE(KAPANIS),0.41,1.0,0.4676
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IEYHO.E,ISIKLAR ENERJI YAPI HOL.,543595733.23,CLOSE(KAPANIS),0.9,1.0,0.1903
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISCTR.E,IS BANKASI (C),24999970000.0,CLOSE(KAPANIS),0.31,1.0,4.0384
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISMEN.E,IS Y. MEN. DEG.,1500000000.0,CLOSE(KAPANIS),0.28,1.0,0.6907
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KARSN.E,KARSAN OTOMOTIV,900000000.0,CLOSE(KAPANIS),0.39,1.0,0.1517
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KCAER.E,KOCAER CELIK,1915000000.0,CLOSE(KAPANIS),0.24,1.0,0.2085
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KCHOL.E,KOC HOLDING,2535898050.0,CLOSE(KAPANIS),0.22,1.0,3.4737
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KLSER.E,KALESERAMIK,514778660.51,CLOSE(KAPANIS),0.21,1.0,0.1329
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KONTR.E,KONTROLMATIK TEKNOLOJI,650000000.0,CLOSE(KAPANIS),0.46,1.0,0.386
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KONYA.E,KONYA CIMENTO,4873440.0,CLOSE(KAPANIS),0.15,1.0,0.1616
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOZAA.E,KOZA MADENCILIK,388080000.0,CLOSE(KAPANIS),0.44,1.0,0.4422
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOZAL.E,KOZA ALTIN,3202500000.0,CLOSE(KAPANIS),0.29,1.0,0.7865
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRDMD.E,KARDEMIR (D),780226001.639,CLOSE(KAPANIS),0.89,1.0,0.6368
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LIDER.E,LDR TURIZM,165000000.0,CLOSE(KAPANIS),0.31,1.0,0.2615
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MAGEN.E,MARGUN ENERJI,1180000000.0,CLOSE(KAPANIS),0.14,1.0,0.1315
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MAVI.E,MAVI GIYIM,397256000.0,CLOSE(KAPANIS),0.73,1.0,0.7444
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MGROS.E,MIGROS TICARET,181054233.0,CLOSE(KAPANIS),0.51,1.0,1.8413
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MIATK.E,MIA TEKNOLOJI,494000000.0,CLOSE(KAPANIS),0.57,1.0,0.3811
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MPARK.E,MLP SAGLIK,191012202.0,CLOSE(KAPANIS),0.27,1.0,0.7022
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,NTHOL.E,NET HOLDING,500000000.0,CLOSE(KAPANIS),0.22,1.0,0.1769
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ODAS.E,ODAS ELEKTRIK,1400000000.0,CLOSE(KAPANIS),0.73,1.0,0.2119
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,OTKAR.E,OTOKAR,120000000.0,CLOSE(KAPANIS),0.27,1.0,0.4838
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,OYAKC.E,OYAK CIMENTO,4861655783.0,CLOSE(KAPANIS),0.24,1.0,1.0348
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,PASEU.E,PASIFIK EURASIA LOJISTIK,672000000.0,CLOSE(KAPANIS),0.32,1.0,0.2658
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,PETKM.E,PETKIM,2534400000.0,CLOSE(KAPANIS),0.47,1.0,0.7459
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,PGSUS.E,PEGASUS,500000000.0,CLOSE(KAPANIS),0.43,1.0,1.7224
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,REEDR.E,REEDER TEKNOLOJI,950000000.0,CLOSE(KAPANIS),0.34,1.0,0.1519
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SAHOL.E,SABANCI HOLDING,2100375969.18,CLOSE(KAPANIS),0.51,1.0,3.8429
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SASA.E,SASA POLYESTER,43815615360.8,CLOSE(KAPANIS),0.23,1.0,1.3668
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SDTTR.E,SDT UZAY VE SAVUNMA,58000000.0,CLOSE(KAPANIS),0.27,1.0,0.1157
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SELEC.E,SELCUK ECZA DEPOSU,621000000.0,CLOSE(KAPANIS),0.15,1.0,0.2368
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SISE.E,SISE CAM,3063214056.17,CLOSE(KAPANIS),0.49,1.0,2.059
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SKBNK.E,SEKERBANK,2500000000.0,CLOSE(KAPANIS),0.48,1.0,0.1855
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SMRTG.E,SMART GUNES ENERJISI TEK.,605880000.0,CLOSE(KAPANIS),0.25,1.0,0.217
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SOKM.E,SOK MARKETLER TICARET,593290008.0,CLOSE(KAPANIS),0.51,1.0,0.4238
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TABGD.E,TAB GIDA,261292000.0,CLOSE(KAPANIS),0.2,1.0,0.3037
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TAVHL.E,TAV HAVALIMANLARI,363281250.0,CLOSE(KAPANIS),0.48,1.0,1.7478
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TCELL.E,TURKCELL,2200000000.0,CLOSE(KAPANIS),0.54,1.0,4.3831
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,THYAO.E,TURK HAVA YOLLARI,1380000000.0,CLOSE(KAPANIS),0.5,1.0,7.4008
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TKFEN.E,TEKFEN HOLDING,370000000.0,CLOSE(KAPANIS),0.48,1.0,0.3985
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TMSN.E,TUMOSAN MOTOR VE TRAKTOR,115000000.0,CLOSE(KAPANIS),0.29,1.0,0.1384
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TOASO.E,TOFAS OTO. FAB.,500000000.0,CLOSE(KAPANIS),0.24,1.0,0.9192
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TSKB.E,T.S.K.B.,2800000000.0,CLOSE(KAPANIS),0.39,1.0,0.5245
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TSPOR.E,TRABZONSPOR SPORTIF,7500000000.0,CLOSE(KAPANIS),0.49,1.0,0.1524
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TTKOM.E,TURK TELEKOM,3500000000.0,CLOSE(KAPANIS),0.13,1.0,0.7556
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TTRAK.E,TURK TRAKTOR,100066875.0,CLOSE(KAPANIS),0.24,1.0,0.5827
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TUKAS.E,TUKAS,1472310000.0,CLOSE(KAPANIS),0.39,1.0,0.1356
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TUPRS.E,TUPRAS,1926795598.0,CLOSE(KAPANIS),0.49,1.0,4.7937
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TURSG.E,TURKIYE SIGORTA,5000000000.0,CLOSE(KAPANIS),0.18,1.0,0.5376
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ULKER.E,ULKER BISKUVI,369275855.0,CLOSE(KAPANIS),0.39,1.0,0.583
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,VAKBN.E,VAKIFLAR BANKASI,9915921522.538,CLOSE(KAPANIS),0.06,1.0,0.5548
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,VESTL.E,VESTEL,335456275.0,CLOSE(KAPANIS),0.45,1.0,0.349
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,YEOTK.E,YEO TEKNOLOJI ENERJI,355000000.0,CLOSE(KAPANIS),0.36,1.0,0.2387
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,YKBNK.E,YAPI VE KREDI BANK.,8447051284.0,CLOSE(KAPANIS),0.39,1.0,3.857
X100S,BIST 100 AGIRLIK SINIRLAMALI 10,BIST 100 CAPPED 10,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ZOREN.E,ZORLU ENERJI,5000000000.0,CLOSE(KAPANIS),0.36,1.0,0.2637
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AEFES.E,ANADOLU EFES,592105263.0,CLOSE(KAPANIS),0.32,1.0,1.0852
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AGHOL.E,ANADOLU GRUBU HOLDING,243534517.96,CLOSE(KAPANIS),0.34,1.0,0.9143
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AGROT.E,AGROTECH TEKNOLOJI,1200000000.0,CLOSE(KAPANIS),0.32,1.0,0.1441
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKBNK.E,AKBANK,5200000000.0,CLOSE(KAPANIS),0.52,1.0,6.6128
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKFYE.E,AKFEN YEN. ENERJI,1196962446.0,CLOSE(KAPANIS),0.28,1.0,0.2275
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKSA.E,AKSA,3885000000.0,CLOSE(KAPANIS),0.37,1.0,0.5303
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKSEN.E,AKSA ENERJI,1226338236.0,CLOSE(KAPANIS),0.21,1.0,0.3759
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALARK.E,ALARKO HOLDING,435000000.0,CLOSE(KAPANIS),0.37,1.0,0.5081
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALFAS.E,ALFA SOLAR ENERJI,368000000.0,CLOSE(KAPANIS),0.2,1.0,0.1976
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALTNY.E,ALTINAY SAVUNMA,235294118.0,CLOSE(KAPANIS),0.25,1.0,0.1571
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ANHYT.E,ANADOLU HAYAT EMEK.,430000000.0,CLOSE(KAPANIS),0.17,1.0,0.2756
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ANSGR.E,ANADOLU SIGORTA,500000000.0,CLOSE(KAPANIS),0.35,1.0,0.6979
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARCLK.E,ARCELIK,675728205.0,CLOSE(KAPANIS),0.15,1.0,0.4509
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARDYZ.E,ARD BILISIM TEKNOLOJILERI,170000000.0,CLOSE(KAPANIS),0.75,1.0,0.1786
X100C,BIST 100 AGIRLIK SINIRLAMALI 25,BIST 100 CAPPED 25,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASELS.E,ASELSAN,4560000000.0,CLOSE(KAPANIS),0.26,1.0,3.416
